Point,Test,Output,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,"dB20(VF(""/VACcon_p_1""))","dB20(VF(""/VACout_p_1""))","dB20(VF(""/VACout_p_2""))",Stage 1 Region,Stage 2 Region,fW,current,ind,Rd,Cs,Rs
758,ECE740_tb_channel_CTLE_ML_1,,-0.01965,-4.33,-8.585,-6.608,-0.4391,6.204,-9.118,-6.837,-3.992,-13.17,-15.98,-18.25,-18.87,-26.71,-34.06,0,0,0,2,2,0.000009674,0.001378,1.331E-09,278.6,9.69E-13,671.6
759,ECE740_tb_channel_CTLE_ML_1,,-0.01962,5.801,11.91,-6.598,2.707,13.02,-9.115,-2.342,5.798,-13.18,-10.57,-6.672,-18.88,-21.36,-22.84,0,0,0,2,2,0.00000679,0.000535,2.248E-09,832.5,8.562E-13,332.5
760,ECE740_tb_channel_CTLE_ML_1,,-0.01962,-7.823,-10.4,-6.589,-14.3,-16.24,-9.1,-16.78,-17.21,-13.18,-21.96,-20.24,-18.88,-31.16,-32.85,0,0,0,1,2,0.000007629,0.002398,2.295E-09,305.4,3.357E-14,529.1
761,ECE740_tb_channel_CTLE_ML_1,,-0.01976,-29.44,-60.04,-6.581,-30.15,-54.05,-9.069,-29.09,-49.39,-13.13,-27.92,-42.86,-18.82,-27.12,-35.16,0,0,0,2,2,0.000001187,0.002239,2.865E-09,69.11,3.908E-13,1072
762,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-3.533,-6.253,-6.602,0.8545,10.91,-9.12,-4.705,2.443,-13.18,-13.37,-10.93,-18.88,-24.13,-26.88,0,0,0,2,2,0.000007798,0.001021,2.842E-09,541.8,6.732E-13,1174
763,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-13.83,-6.513,-6.583,-19.65,-8.558,-9.085,-22.42,-11.19,-13.16,-27.7,-18.93,-18.88,-36.27,-32.16,0,0,0,1,2,0.000004522,0.0007346,2.695E-10,1144,2.7E-13,394.7
764,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-5.09,-9.704,-6.579,0.7895,9.263,-9.09,-1.986,6.665,-13.17,-8.138,-1.066,-18.89,-17.53,-14.06,0,0,0,2,2,0.000004421,0.000879,1.306E-09,599.2,3.399E-13,1498
765,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-0.08315,-0.1777,-6.581,-5.463,-4.379,-9.079,-7.591,-6.109,-13.15,-12.06,-10.89,-18.87,-19.3,-19.5,0,0,0,2,2,0.000004165,0.001276,6.778E-10,199.1,9.742E-13,69.77
766,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-15.25,-30.5,-6.595,-5.039,-3.506,-9.112,-10.48,-11.87,-13.17,-19.34,-25.56,-18.86,-29.99,-41.2,0,0,0,2,2,0.000009706,0.001961,3.926E-10,108.6,8.885E-13,1171
767,ECE740_tb_channel_CTLE_ML_1,,-0.01965,-3.216,-0.6187,-6.586,-5.786,3.512,-9.097,-9.077,-0.3457,-13.17,-15.39,-8.862,-18.89,-24.9,-22.26,0,0,0,1,2,0.000005231,0.001453,2.218E-09,489.2,9.588E-13,360.8
768,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-3.271,-6.061,-6.578,-7.228,-7.377,-9.069,-7.846,-6.059,-13.13,-11.1,-8.38,-18.84,-17.46,-15.14,0,0,0,2,2,0.000002446,0.00146,3.725E-10,368.2,1.38E-13,443.3
769,ECE740_tb_channel_CTLE_ML_1,,-0.01963,-22.63,-18.42,-6.589,-27.67,-14.84,-9.098,-31.18,-20.8,-13.17,-37.82,-32.09,-18.88,-47.72,-47.68,0,0,0,1,2,0.000006359,0.00078,8.216E-10,1178,4.383E-13,882.5
770,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-4.945,-9.931,-6.579,-9.418,-12.34,-9.074,-9.123,-9.298,-13.15,-8.959,-4.977,-18.89,-13.5,-7.371,0,0,0,2,2,0.000004568,0.001105,2.511E-09,117.4,5.022E-13,100.3
771,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-15.24,-30.51,-6.579,-11.64,-16.79,-9.069,-13.92,-18.88,-13.13,-17.7,-22.4,-18.82,-22.52,-26.46,0,0,0,2,2,0.000001961,0.000845,5.795E-10,166.6,6.12E-13,1365
772,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-43.91,-44.1,-6.582,-48.4,-37.22,-9.078,-50.32,-39.29,-13.15,-52.86,-43,-18.86,-56.16,-49.23,0,0,0,1,2,0.000003349,0.002293,1.348E-09,908.8,6.011E-13,1346
773,ECE740_tb_channel_CTLE_ML_1,,-0.01957,-50.93,-48.76,-6.599,-56.51,-44.21,-9.11,-58.53,-50.97,-13.17,-62.21,-60.33,-18.87,-67.75,-71.76,0,0,0,1,2,0.000008422,0.002014,2.004E-09,992.7,6.105E-13,1154
774,ECE740_tb_channel_CTLE_ML_1,,-0.01963,-28.08,-26.06,-6.589,-32.34,-21.08,-9.098,-35.8,-26.51,-13.17,-42.31,-37.13,-18.88,-51.99,-52.21,0,0,0,1,2,0.00000611,0.001928,3.974E-10,609.3,9.377E-13,615.9
775,ECE740_tb_channel_CTLE_ML_1,,-0.01961,-49.29,-38.74,-6.592,-43.37,-33.49,-9.103,-42.38,-34.16,-13.17,-45.82,-41.5,-18.88,-54.09,-55.33,0,0,0,1,2,0.000006791,0.002013,5.667E-10,1116,6.452E-14,226.4
776,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-19.54,-24.52,-6.58,-21.81,-20.54,-9.07,-24.28,-22.99,-13.13,-28.38,-27.2,-18.82,-34.24,-33.5,0,0,0,1,2,0.000001388,0.002118,8.032E-11,646.7,6.664E-13,1122
777,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-6.209,-11.45,-6.577,-3.635,0.7684,-9.106,-4.783,2.469,-13.18,-12.3,-8.064,-18.88,-22.83,-23.56,0,0,0,2,2,0.000006693,0.001715,1.95E-09,342.2,1.733E-13,875.6
778,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-25.45,-25.33,-6.582,-28.56,-18.54,-9.08,-31.23,-21.33,-13.15,-36,-27.45,-18.87,-43.6,-38.26,0,0,0,1,2,0.000003787,0.001683,8.939E-10,689,6.023E-13,861.4
779,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-1.75,-0.2007,-6.58,-7.627,-5.253,-9.078,-9.153,-5.492,-13.15,-12.5,-7.324,-18.88,-19.2,-13.42,0,0,0,1,2,0.000003576,0.002409,1.958E-09,306.8,2.244E-13,137.2
780,ECE740_tb_channel_CTLE_ML_1,,-0.01964,-44.57,-43.34,-6.586,-55.42,-42.14,-9.092,-55.71,-43.9,-13.17,-56.9,-48.98,-18.88,-60.74,-58.16,0,0,0,1,2,0.000005326,0.001637,1.327E-09,1073,3.972E-13,1310
781,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-5.411,0.08435,-6.58,-10.51,-1.986,-9.073,-12.98,-4.279,-13.14,-17.28,-8.709,-18.84,-23.81,-15.95,0,0,0,1,2,0.000002327,0.0008995,1.996E-09,894.1,7.338E-13,264
782,ECE740_tb_channel_CTLE_ML_1,,-0.0196,-29.4,-25.04,-6.593,-36.1,-29.5,-9.102,-39.62,-31.7,-13.17,-45.95,-41.77,-18.87,-55.25,-57.09,0,0,0,1,2,0.000007324,0.0007209,2.478E-09,1397,4.255E-14,1034
783,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-13.17,-10.42,-6.58,-17.81,-10.94,-9.071,-20.26,-13.24,-13.13,-24.33,-17.18,-18.82,-30.14,-22.74,0,0,0,1,2,0.000001682,0.001125,2.495E-09,889.6,7.265E-13,446.2
784,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-12.53,-13.84,-6.584,-13.62,-3.487,-9.09,-16.68,-7.254,-13.17,-22.47,-15.6,-18.88,-31.71,-29.37,0,0,0,1,2,0.00000484,0.001331,2.526E-10,612.2,6.751E-13,1022
785,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-13.42,-13.96,-6.582,-14.93,-3.872,-9.082,-17.7,-6.91,-13.15,-22.73,-13.35,-18.87,-30.76,-24.62,0,0,0,1,2,0.000003923,0.0009077,2.487E-09,902,6.084E-13,1465
786,ECE740_tb_channel_CTLE_ML_1,,-0.01977,-55.1,-48.43,-6.583,-55.08,-45.28,-9.075,-55.05,-44,-13.14,-55.5,-44.35,-18.84,-56.63,-46.89,0,0,0,1,2,0.00000229,0.002127,2.754E-09,1427,1.645E-13,501.9
787,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-0.8323,-1.325,-6.579,0.7543,8.659,-9.074,-1.622,6.477,-13.14,-5.961,2.088,-18.85,-12.75,-5.21,0,0,0,2,2,0.000002411,0.0005354,2.889E-09,904.5,4.474E-13,1122
788,ECE740_tb_channel_CTLE_ML_1,,-0.02002,-33.76,-27.69,-6.602,-43.99,-31.97,-9.099,-47.77,-36.34,-13.17,-52.99,-45.71,-18.88,-60.27,-58.52,0,0,0,1,2,0.000005368,0.002441,2.334E-09,1417,1.809E-13,723.6
789,ECE740_tb_channel_CTLE_ML_1,,-0.01959,-27.37,-19.62,-6.594,-35.24,-27.57,-9.106,-40.4,-33.78,-13.17,-49.1,-46.41,-18.87,-59.39,-62.43,0,0,0,1,2,0.000007508,0.001901,4.749E-10,612.7,1.188E-13,190
790,ECE740_tb_channel_CTLE_ML_1,,-0.0196,-28.99,-24.41,-6.593,-35.17,-23.86,-9.105,-39.16,-30.78,-13.17,-46.44,-43.08,-18.87,-56.4,-58.83,0,0,0,1,2,0.000007214,0.001853,2.387E-10,637.4,6.584E-13,405.2
791,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-0.003287,-0.03646,-6.581,-5.774,-5.023,-9.082,-7.188,-5.348,-13.16,-9.861,-6.487,-18.89,-16.02,-12.58,0,0,0,2,2,0.000005012,0.001334,2.025E-09,162.1,9.429E-13,41.81
792,ECE740_tb_channel_CTLE_ML_1,,-0.01976,-11.59,-23.2,-6.579,-16.97,-27.4,-9.067,-18.12,-27.24,-13.13,-20.73,-28.41,-18.81,-24.09,-29.53,0,0,0,2,2,0.000001003,0.001017,1.332E-09,239.4,8.159E-14,515.7
793,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-5.521,-10.97,-6.578,-7.253,-7.877,-9.072,-8.589,-8.061,-13.14,-10.97,-8.773,-18.86,-14.23,-9.236,0,0,0,2,2,0.000003285,0.00203,1.761E-09,178.6,5.789E-13,271.5
794,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-35.68,-28.9,-6.582,-44,-33.96,-9.078,-47.12,-35.89,-13.15,-50.7,-40.29,-18.86,-54.9,-47.73,0,0,0,1,2,0.000003447,0.001478,1.237E-09,1078,2.041E-13,396.3
795,ECE740_tb_channel_CTLE_ML_1,,-0.01957,2.267,7.626,-6.607,-2.259,7.408,-9.118,-8.174,-2.436,-13.17,-17.42,-17.33,-18.87,-28.68,-34.38,0,0,0,1,2,0.000009295,0.0007604,2.586E-09,782.8,3.153E-13,428.6
796,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-16.13,-9.926,-6.58,-21.66,-12.3,-9.071,-24.14,-14.71,-13.13,-28.28,-18.98,-18.82,-34.28,-25.56,0,0,0,1,2,0.000001795,0.000799,2.384E-09,1262,8.06E-13,346.4
797,ECE740_tb_channel_CTLE_ML_1,,-0.01961,-36.94,-36.11,-6.592,-41.4,-29.04,-9.104,-45.17,-35.86,-13.17,-51.81,-47.31,-18.88,-60.39,-61.33,0,0,0,1,2,0.000006992,0.001769,2.854E-09,771.3,9.85E-13,1225
798,ECE740_tb_channel_CTLE_ML_1,,-0.01962,-27.27,-15.46,-6.59,-34.29,-23.46,-9.1,-37.9,-29.09,-13.17,-44.58,-39.69,-18.88,-54.19,-54.44,0,0,0,1,2,0.000006342,0.002018,1.565E-09,617.1,2.662E-13,13.24
799,ECE740_tb_channel_CTLE_ML_1,,-0.0196,-37.39,-34.22,-6.593,-45.19,-32.57,-9.105,-48.89,-39.75,-13.17,-55.06,-51.13,-18.87,-62.59,-64.42,0,0,0,1,2,0.000007311,0.00152,1.814E-09,896,5.513E-13,808.9
800,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-4.436,-8.906,-6.581,-7.751,-8.993,-9.084,-9.984,-10.93,-13.16,-15.42,-17.69,-18.87,-24.47,-30.12,0,0,0,2,2,0.000005307,0.0008868,1.409E-10,147.6,6.775E-13,167.4
801,ECE740_tb_channel_CTLE_ML_1,,-0.01964,-19.28,-22.92,-6.588,-26.15,-27.87,-9.096,-29.55,-27.98,-13.17,-36.25,-31.65,-18.88,-45.6,-45.43,0,0,0,1,2,0.000006437,0.001318,1.833E-09,653.7,2.532E-14,1439
802,ECE740_tb_channel_CTLE_ML_1,,-0.01959,-52.84,-45.68,-6.606,-33.57,-28.53,-9.109,-33.8,-32.08,-13.17,-37.31,-40.6,-18.86,-43.88,-52.99,0,0,0,1,2,0.000009891,0.001868,2.287E-09,1424,7.951E-15,697.1
803,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-7.447,-14.81,-6.579,-10.14,-13.62,-9.069,-12.4,-15.66,-13.13,-16.15,-19.15,-18.82,-20.89,-23.1,0,0,0,2,2,0.000001439,0.001311,9.512E-10,283.7,6.38E-13,435.7
804,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-11.63,-23.23,-6.599,-1.546,3.789,-9.116,-7.666,-5.839,-13.17,-17.1,-20.68,-18.87,-28.63,-38.13,0,0,0,2,2,0.000009465,0.00174,8.623E-11,203.2,6.457E-13,1382
805,ECE740_tb_channel_CTLE_ML_1,,-0.01965,-36.83,-34.25,-6.585,-41.53,-28.25,-9.09,-44.37,-32.56,-13.16,-49.34,-40.96,-18.88,-56.4,-53.09,0,0,0,1,2,0.000005068,0.001219,1.467E-09,1127,8.321E-13,1343
806,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-15.73,-31.46,-6.572,-8.742,-10.97,-9.086,-6.3,-3.593,-13.19,-10.07,-6.662,-18.89,-19.43,-19.69,0,0,0,2,2,0.000007081,0.002458,2.036E-09,101.3,2.519E-13,933.5
807,ECE740_tb_channel_CTLE_ML_1,,-0.01953,-48.83,-45.38,-6.605,-42.28,-30.95,-9.111,-47.41,-41.63,-13.17,-55.78,-56.14,-18.86,-65.74,-72.14,0,0,0,1,2,0.000009942,0.001464,2.671E-09,1239,2.025E-13,1116
808,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-42.71,-42.72,-6.58,-46.84,-38.36,-9.07,-48.82,-40.18,-13.13,-51.38,-42.79,-18.82,-53.86,-45.63,0,0,0,1,2,0.000001506,0.001888,2.335E-09,1282,3.726E-13,1473
809,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-7.674,-14.7,-6.592,0.301,9.248,-9.116,-4.403,2.808,-13.18,-12.57,-9.365,-18.88,-23.02,-24.61,0,0,0,2,2,0.000007085,0.001444,2.163E-09,386.5,5.686E-13,1479
810,ECE740_tb_channel_CTLE_ML_1,,-0.01965,0.6566,1.901,-6.596,0.7381,9.448,-9.114,-4.105,2.584,-13.18,-12.4,-9.893,-18.88,-23.41,-26.34,0,0,0,2,2,0.000006919,0.001216,5.083E-10,425.3,9.902E-13,413.4
811,ECE740_tb_channel_CTLE_ML_1,,-0.01978,-57.3,-42.51,-6.597,-57.8,-45.07,-9.103,-56.35,-46.9,-13.17,-57.8,-53.29,-18.88,-63.01,-64.25,0,0,0,1,2,0.000006695,0.002302,3.221E-10,1351,3.132E-13,16.07
812,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-43.87,-38.2,-6.581,-52.41,-42.03,-9.074,-53.71,-42.9,-13.14,-54.61,-44.39,-18.84,-56.14,-48.05,0,0,0,1,2,0.00000264,0.002193,5.671E-10,1105,3.572E-13,464.5
813,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-35.34,-32.17,-6.58,-40.11,-29.61,-9.072,-42.5,-31.98,-13.13,-46.22,-36.06,-18.83,-50.92,-42.04,0,0,0,1,2,0.000002234,0.001396,1.676E-09,1193,6.53E-13,895
814,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-8.769,-16.18,-6.576,-4.436,-0.09069,-9.074,-5.785,0.1465,-13.15,-9.743,-3.168,-18.87,-16.56,-9.941,0,0,0,2,2,0.000003214,0.001583,2.112E-09,413.3,2.242E-13,1349
815,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-43.87,-42,-6.581,-48.29,-38.2,-9.072,-50.16,-40.06,-13.13,-52.43,-42.64,-18.83,-54.77,-46.09,0,0,0,1,2,0.00000211,0.002079,1.614E-09,1155,6.973E-13,1129
816,ECE740_tb_channel_CTLE_ML_1,,-0.01956,-24.45,-13.42,-6.601,-33.41,-22.87,-9.109,-38.79,-32.56,-13.17,-47.21,-46.69,-18.87,-57.62,-63.14,0,0,0,1,2,0.00000926,0.0007707,1.055E-09,1209,3.527E-13,216.2
817,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-34.05,-30.97,-6.581,-38.67,-27.96,-9.076,-41.17,-30.63,-13.14,-45.3,-35.7,-18.86,-51.1,-44.05,0,0,0,1,2,0.000003141,0.001766,8.919E-10,887.3,9.326E-13,703.7
818,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-17.86,-35.74,-6.578,-8.267,-10.06,-9.094,-5.492,-2.113,-13.19,-8.162,-3.019,-18.88,-18.54,-18.33,0,0,0,2,2,0.000007347,0.002066,2.902E-09,42.52,9.034E-13,447.7
819,ECE740_tb_channel_CTLE_ML_1,,-0.01962,-9.462,-10.97,-6.592,-11.2,-3.625,-9.109,-14.92,-7.185,-13.18,-22.68,-19.7,-18.88,-33.41,-35.96,0,0,0,1,2,0.00000738,0.00173,1.544E-09,434.1,2.27E-13,680.2
820,ECE740_tb_channel_CTLE_ML_1,,-0.01965,-49.54,-49.06,-6.587,-34.8,-33.07,-9.092,-33.63,-29.47,-13.16,-37.1,-30.37,-18.88,-44.71,-41.88,0,0,0,1,2,0.000005349,0.00229,2.684E-09,978.8,2.301E-14,1240
821,ECE740_tb_channel_CTLE_ML_1,,-0.01958,-32.45,-31.35,-6.598,-38.25,-26.47,-9.109,-42.91,-35.61,-13.17,-50.76,-49.1,-18.87,-60.51,-64.81,0,0,0,1,2,0.000008474,0.001292,8.234E-10,865.2,5.324E-13,1114
822,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-3.615,-6.112,-6.578,-5.302,-2.607,-9.071,-6.949,-3.297,-13.13,-10.47,-6.166,-18.84,-15.46,-10.01,0,0,0,2,2,0.00000229,0.001533,1.905E-09,415.8,3.137E-13,492.9
823,ECE740_tb_channel_CTLE_ML_1,,-0.01961,-56.79,-51.84,-6.593,-59.42,-46.15,-9.105,-59.06,-49.59,-13.17,-61.05,-56.83,-18.88,-65.89,-67.46,0,0,0,1,2,0.000007157,0.001997,2.203E-09,1194,8.916E-13,946.7
824,ECE740_tb_channel_CTLE_ML_1,,-0.01954,6.311,13.52,-6.615,0.7463,10.11,-9.119,-6.005,-1.051,-13.17,-15.47,-16.11,-18.86,-26.94,-33.55,0,0,0,2,2,0.000009486,0.0006088,1.224E-09,835.3,7.948E-13,299.9
825,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-20.51,-16.39,-6.58,-26.85,-22.05,-9.072,-29.17,-23.74,-13.13,-33.11,-26.92,-18.83,-38.81,-31.25,0,0,0,1,2,0.000002148,0.002277,2.943E-09,592.6,4.87E-13,95.64
826,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-8.713,-17.43,-6.579,-5.315,-4.118,-9.091,-5.815,-2.6,-13.18,-8.686,-3.921,-18.89,-17.14,-14.93,0,0,0,2,2,0.00000613,0.002124,2.525E-09,114.9,8.232E-13,372.8
827,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-4.754,-9.48,-6.582,-8.184,-9.762,-9.104,-7.288,-5.112,-13.18,-13.39,-13.1,-18.87,-24.22,-29.35,0,0,0,2,2,0.000009634,0.001396,2.91E-09,227.2,9.044E-14,508.4
828,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-45.72,-38.13,-6.583,-55.4,-41.74,-9.082,-55.43,-42.48,-13.15,-55.73,-45.3,-18.87,-58.21,-52.27,0,0,0,1,2,0.000004033,0.001398,3.828E-10,1450,5.843E-13,566.6
829,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-34.16,-32.01,-6.581,-39.94,-28.7,-9.074,-42.35,-30.49,-13.14,-46.16,-34.97,-18.84,-51.12,-42.36,0,0,0,1,2,0.00000274,0.0009891,1.122E-09,1415,2.071E-13,1338
830,ECE740_tb_channel_CTLE_ML_1,,-0.01968,6.397,13.02,-6.582,-0.2368,6.351,-9.081,-2.939,3.544,-13.15,-7.712,-1.635,-18.87,-15.25,-10.55,0,0,0,2,2,0.000003481,0.0007711,1.543E-09,532.8,3.01E-13,19.23
831,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-6.227,-12.47,-6.578,-5.426,-4.356,-9.079,-6.884,-4.765,-13.16,-10.1,-7.003,-18.89,-16.22,-13.03,0,0,0,2,2,0.000004825,0.0009263,1.977E-09,193.7,5.456E-13,418.5
832,ECE740_tb_channel_CTLE_ML_1,,-0.01955,-37.54,-40.77,-6.603,-42.28,-31.74,-9.111,-47.43,-41.93,-13.17,-55.47,-55.8,-18.87,-64.77,-71.07,0,0,0,1,2,0.000009367,0.002319,5.899E-10,561.6,6.055E-13,1375
833,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-15.1,-8.356,-6.583,-21.7,-14.42,-9.082,-24.38,-16.13,-13.15,-29.29,-20.44,-18.87,-37.2,-30.86,0,0,0,1,2,0.000004081,0.001266,2.927E-09,737.8,1.028E-13,217.9
834,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-35.79,-32.19,-6.58,-41.8,-36.19,-9.069,-44.08,-38.34,-13.13,-47.49,-41.75,-18.82,-51.32,-45.76,0,0,0,1,2,0.000001202,0.002107,1.775E-09,1129,6.766E-13,276.1
835,ECE740_tb_channel_CTLE_ML_1,,-0.01961,-19.72,-20.92,-6.593,-22.25,-11.05,-9.105,-26.39,-18.25,-13.17,-34.02,-31.08,-18.87,-44.72,-47.66,0,0,0,1,2,0.000007465,0.001326,2.084E-10,660.4,4.26E-13,1101
836,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-11.76,-23.52,-6.591,-2.499,1.624,-9.113,-7.15,-5.059,-13.18,-15.25,-17.18,-18.87,-24.99,-31.02,0,0,0,2,2,0.000008744,0.001384,1.293E-09,176.9,6.534E-13,1144
837,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-38.84,-33.12,-6.583,-46.68,-36.37,-9.084,-49.49,-37.36,-13.16,-52.81,-42.53,-18.88,-57.24,-51.65,0,0,0,1,2,0.000004398,0.001155,2.971E-09,1326,1.171E-13,724.3
838,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-4.058,-8.13,-6.592,-3.197,0.2084,-9.108,-7.774,-6.356,-13.17,-15.91,-18.6,-18.87,-26.37,-33.91,0,0,0,2,2,0.000008379,0.0007159,7.923E-10,231,8.202E-13,414.1
839,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-49.53,-38.45,-6.583,-57.59,-43.86,-9.084,-56.85,-44.04,-13.16,-56.76,-46.7,-18.87,-59.27,-53.85,0,0,0,1,2,0.000004194,0.001736,6.431E-10,1437,9.92E-13,212.3
840,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-31.15,-62.3,-6.577,-20.91,-35.31,-9.072,-18.07,-27.17,-13.14,-16.26,-19.54,-18.87,-16.67,-14.63,0,0,0,2,2,0.000004636,0.0006679,1.404E-09,22.22,4.036E-13,1166
841,ECE740_tb_channel_CTLE_ML_1,,-0.01957,-25.2,-17.07,-6.6,-32.54,-21.54,-9.11,-37.56,-31.08,-13.17,-45.89,-45,-18.87,-56.5,-61.53,0,0,0,1,2,0.000008941,0.001095,1.306E-09,900.2,9.171E-13,319.2
842,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-35.13,-27.16,-6.58,-42.41,-33.54,-9.072,-45.71,-35.8,-13.13,-49.67,-39.29,-18.83,-53.22,-44.07,0,0,0,1,2,0.000002228,0.001202,1.317E-09,1393,1.149E-13,314.6
843,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-8.137,-16.26,-6.575,-6.453,-6.367,-9.091,-5.909,-2.69,-13.18,-10.33,-7.079,-18.89,-19.21,-19.06,0,0,0,2,2,0.000006679,0.002196,2.002E-09,135.2,3.185E-13,427.7
844,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-25.06,-51.15,-6.58,-29.31,-53.28,-9.068,-31.27,-54.7,-13.13,-33.68,-55.43,-18.81,-35.57,-53.45,0,0,0,2,2,0.000001148,0.001843,1.313E-09,127.1,9.268E-13,783.8
845,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-43.24,-34.76,-6.584,-53.19,-40.09,-9.086,-54.38,-42.08,-13.16,-55.71,-46.4,-18.88,-59.04,-54.6,0,0,0,1,2,0.000004528,0.001574,1.567E-10,1209,5.264E-13,365.8
846,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-2.202,-4.193,-6.58,0.5082,8.02,-9.092,-2.288,5.263,-13.17,-8.384,-2.397,-18.89,-17.62,-15.02,0,0,0,2,2,0.000004819,0.0009845,1.638E-09,459.5,4.924E-13,712.2
847,ECE740_tb_channel_CTLE_ML_1,,-0.01959,-31.82,-36.8,-6.596,-37.03,-28.23,-9.107,-41.2,-32.79,-13.17,-48.65,-46.07,-18.87,-58.49,-61.88,0,0,0,1,2,0.000007937,0.002022,1.522E-09,555,1.647E-13,1494
848,ECE740_tb_channel_CTLE_ML_1,,-0.01977,-15.45,-32.6,-6.581,-19.38,-35.61,-9.069,-21.81,-38.01,-13.13,-25.75,-41.84,-18.82,-30.99,-46.7,0,0,0,2,2,0.000001104,0.002227,6.77E-10,334.5,8.349E-13,640.8
849,ECE740_tb_channel_CTLE_ML_1,,-0.01956,-45.6,-46.36,-6.6,-58.3,-46.73,-9.11,-59.42,-52.67,-13.17,-62.54,-61.57,-18.87,-67.9,-72.93,0,0,0,1,2,0.000008727,0.002329,3.628E-10,725.4,5.391E-13,1232
850,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-9.158,-18.31,-6.577,-10.57,-14.6,-9.074,-10.5,-11.99,-13.15,-13.07,-12.98,-18.88,-18.47,-17.77,0,0,0,2,2,0.000004667,0.002419,1.023E-09,109.8,2.931E-13,330
851,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-31.51,-25.44,-6.581,-37.85,-31.78,-9.075,-39.76,-33.69,-13.14,-42.24,-36.15,-18.85,-45.4,-39.51,0,0,0,1,2,0.000002896,0.00219,2.299E-09,745.8,9.643E-15,202.9
852,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-40.52,-37.68,-6.581,-45.65,-34.74,-9.077,-47.86,-37.08,-13.14,-51.06,-41.2,-18.86,-55.07,-47.68,0,0,0,1,2,0.000003225,0.002238,1.888E-09,886.8,8.318E-13,733.6
853,ECE740_tb_channel_CTLE_ML_1,,-0.01958,-24.65,-24.34,-6.598,-29.81,-18.39,-9.109,-34.49,-27.32,-13.17,-42.66,-41.34,-18.87,-53.38,-58.08,0,0,0,1,2,0.000008693,0.001082,1.159E-09,853.1,2.686E-13,1159
