Point,Test,Output,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,"dB20(VF(""/VACcon_p_1""))","dB20(VF(""/VACout_p_1""))","dB20(VF(""/VACout_p_2""))",Stage 1 Region,Stage 2 Region,fW,current,ind,Rd,Cs,Rs
504,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-26.83,-53.67,-6.58,-14.34,-22.2,-9.093,-12.88,-16.84,-13.17,-14.38,-15.76,-18.88,-21.41,-23.98,0,0,0,2,2,0.00000793,0.001477,1.399E-09,26.66,7.972E-13,981.8
505,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-11.06,-22.1,-6.578,-5.823,-5.102,-9.081,-8.037,-6.98,-13.16,-13.25,-13.23,-18.88,-21.92,-24.8,0,0,0,2,2,0.000004595,0.001633,1.798E-10,165.2,5.406E-13,819.7
506,ECE740_tb_channel_CTLE_ML_1,,-0.01954,-40.6,-40.41,-6.604,-44.31,-33.39,-9.111,-49.18,-43.16,-13.17,-57.03,-57.29,-18.86,-65.99,-72.32,0,0,0,1,2,0.00000986,0.00133,2.115E-09,983.5,1.591E-13,1382
507,ECE740_tb_channel_CTLE_ML_1,,-0.01977,-32.57,-66.26,-6.581,-35.81,-65.51,-9.069,-36.53,-64.44,-13.13,-36.9,-61.05,-18.82,-37.19,-55.81,0,0,0,2,2,0.000001042,0.001999,1.101E-09,49.58,7.455E-13,688.2
508,ECE740_tb_channel_CTLE_ML_1,,-0.01956,-21.61,-26.55,-6.604,-22.81,-13.44,-9.112,-28.4,-23.86,-13.17,-37.23,-38.35,-18.86,-48.36,-55.02,0,0,0,1,2,0.000009727,0.002198,1.59E-09,408.2,6.956E-13,1240
509,ECE740_tb_channel_CTLE_ML_1,,-0.01958,-53.06,-49.64,-6.597,-57.73,-44.96,-9.109,-58.87,-50.62,-13.17,-61.92,-59.24,-18.87,-67.21,-70.39,0,0,0,1,2,0.000008069,0.001708,2.807E-09,1210,7.43E-13,1281
510,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-14.47,-10.71,-6.581,-18.35,-6.452,-9.078,-21.01,-9.35,-13.15,-25.74,-15.56,-18.86,-33.17,-26.44,0,0,0,1,2,0.000003427,0.0006273,3.87E-10,1341,4.55E-13,996
511,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-9.772,-19.55,-6.578,-5.911,-5.325,-9.072,-8.055,-7.117,-13.14,-12.17,-11.25,-18.85,-18.36,-17.85,0,0,0,2,2,0.000003166,0.0006943,7.24E-10,261.2,4.639E-13,1063
512,ECE740_tb_channel_CTLE_ML_1,,-0.01959,-33.91,-31.56,-6.596,-39.27,-27.55,-9.108,-43.62,-35.79,-13.17,-51.12,-48.61,-18.87,-60.61,-63.94,0,0,0,1,2,0.000007878,0.001647,7.872E-10,754.2,9.881E-13,847.1
513,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-13.24,-19.16,-6.581,-11.83,-6.116,-9.08,-14.28,-8.13,-13.15,-18.67,-12.12,-18.87,-25.8,-19.2,0,0,0,1,2,0.000003512,0.002458,2.352E-09,362.9,6.374E-13,1003
514,ECE740_tb_channel_CTLE_ML_1,,-0.01963,-32.15,-32.4,-6.589,-37.94,-27.46,-9.098,-41.31,-31.39,-13.17,-47.58,-42.06,-18.88,-56.52,-56.6,0,0,0,1,2,0.000006221,0.001939,9.515E-10,647.4,2.619E-13,889.5
515,ECE740_tb_channel_CTLE_ML_1,,-0.0196,-13.39,-15.17,-6.598,-15.31,-6.242,-9.111,-20.12,-14.39,-13.17,-28.45,-27.93,-18.87,-39.55,-44.89,0,0,0,1,2,0.000008154,0.002246,6.553E-11,366.3,7.61E-13,622.3
516,ECE740_tb_channel_CTLE_ML_1,,-0.01963,-59.21,-56.04,-6.592,-55.77,-42.2,-9.103,-57.18,-47.14,-13.17,-60.06,-55.19,-18.88,-65.14,-66.06,0,0,0,1,2,0.000006802,0.002064,1.87E-09,1213,6.183E-13,1226
517,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-9.78,-19.48,-6.572,-4.829,-3.082,-9.08,-3.816,1.717,-13.18,-9.255,-4.444,-18.89,-19.07,-18.36,0,0,0,2,2,0.000005669,0.001238,1.482E-09,320.8,1.332E-13,1468
518,ECE740_tb_channel_CTLE_ML_1,,-0.01966,5.896,11.94,-6.583,1.292,9.429,-9.093,-1.304,7.19,-13.17,-7.538,-0.7039,-18.89,-16.94,-13.92,0,0,0,2,2,0.000004835,0.0005283,2.551E-09,739.9,3.492E-13,211.6
519,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-17.12,-34.3,-6.579,-12.48,-18.46,-9.08,-7.522,-6.16,-13.18,-6.817,-0.5165,-18.89,-16.87,-14.91,0,0,0,2,2,0.000006705,0.002204,2.613E-09,18.51,6.127E-13,78.64
520,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-12.33,-24.62,-6.583,-2.375,1.896,-9.1,-5.232,-1.144,-13.18,-10.98,-8.285,-18.89,-19.65,-19.79,0,0,0,2,2,0.000006404,0.001872,1.825E-09,180.7,8.881E-13,1483
521,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-13.43,-26.87,-6.573,-9.129,-11.76,-9.07,-5.666,-2.441,-13.18,-7.641,-1.63,-18.89,-17.15,-15.02,0,0,0,2,2,0.000006209,0.001189,2.869E-09,179.8,1.303E-13,1260
522,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-7.81,-15.64,-6.579,-5.796,-5.099,-9.082,-7.653,-6.3,-13.16,-11.07,-8.957,-18.89,-17.21,-15.12,0,0,0,2,2,0.000005089,0.0008482,1.824E-09,175.9,7.639E-13,496.1
523,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-6.935,-13.5,-6.578,-3.476,0.2404,-9.071,-5.665,-1.607,-13.13,-9.827,-5.816,-18.84,-16.16,-12.63,0,0,0,2,2,0.000002175,0.001117,6.88E-10,470,3.758E-13,1304
524,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-11.97,-23.94,-6.577,-6.642,-6.794,-9.078,-8.63,-8.237,-13.15,-13.68,-14.18,-18.87,-22.2,-25.51,0,0,0,2,2,0.000004531,0.0005778,5.992E-11,222,3.236E-13,1237
525,ECE740_tb_channel_CTLE_ML_1,,-0.01959,-34.61,-23.39,-6.595,-44.34,-32.62,-9.106,-49.9,-41.13,-13.17,-56.47,-53.02,-18.87,-63.35,-65.8,0,0,0,1,2,0.000007722,0.00094,2.255E-09,1295,2.62E-13,226.4
526,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-7.597,-14.01,-6.58,-8.83,-9.521,-9.069,-11.17,-11.71,-13.13,-14.8,-14.92,-18.82,-19.07,-17.84,0,0,0,2,2,0.000001386,0.00168,1.945E-09,459.1,8.893E-13,933.9
527,ECE740_tb_channel_CTLE_ML_1,,-0.01965,-4.205,-6.001,-6.597,-1.971,8.279,-9.115,-6.759,1.187,-13.18,-14.8,-11.04,-18.88,-25.35,-26.56,0,0,0,1,2,0.000007104,0.001188,2.925E-09,530.8,9.477E-13,1081
528,ECE740_tb_channel_CTLE_ML_1,,-0.01954,-48.21,-47.65,-6.605,-59.72,-49.11,-9.112,-60.96,-55.64,-13.17,-64.36,-64.82,-18.86,-69.81,-76.08,0,0,0,1,2,0.000009796,0.002213,2.627E-09,786,8.518E-13,1296
529,ECE740_tb_channel_CTLE_ML_1,,-0.01957,-15.17,-13.21,-6.602,-19.92,-9.297,-9.11,-25.32,-19.93,-13.17,-34.07,-34.57,-18.86,-45.23,-51.72,0,0,0,1,2,0.000009867,0.0006945,2.431E-09,1091,3.54E-13,1212
530,ECE740_tb_channel_CTLE_ML_1,,-0.01976,-35.86,-33.31,-6.581,-41.75,-37.08,-9.069,-43.99,-39.04,-13.13,-47.38,-42.31,-18.82,-51.14,-45.96,0,0,0,1,2,0.000001036,0.002396,2.307E-09,1127,4.321E-13,325.3
531,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-4.74,-8.798,-6.587,-0.3222,7.579,-9.114,-4.32,2.733,-13.18,-12.21,-8.779,-18.88,-22.49,-23.64,0,0,0,2,2,0.000006868,0.001643,2.064E-09,337.5,4.725E-13,743.1
532,ECE740_tb_channel_CTLE_ML_1,,-0.01957,-43.01,-38.94,-6.599,-51.42,-39.23,-9.11,-54.89,-47.36,-13.17,-59.98,-58.07,-18.87,-66.2,-70.27,0,0,0,1,2,0.000008527,0.001095,8.296E-10,1274,9.093E-13,1361
533,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-37.59,-37.17,-6.583,-39.36,-37.05,-9.082,-39.08,-33.68,-13.15,-42.32,-33.38,-18.87,-48.99,-42.13,0,0,0,1,2,0.000004015,0.001661,2.781E-09,933.9,3.278E-14,1136
534,ECE740_tb_channel_CTLE_ML_1,,-0.01964,-48.38,-39.72,-6.588,-45.57,-33.35,-9.095,-47.58,-35.94,-13.17,-52.58,-45.24,-18.88,-59.92,-58.26,0,0,0,1,2,0.000005754,0.001516,1.313E-09,1371,1.815E-13,453.7
535,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-30.16,-26.14,-6.58,-36.24,-28.95,-9.07,-38.59,-30.39,-13.13,-42.45,-34.03,-18.82,-47.55,-39.42,0,0,0,1,2,0.000001592,0.001321,2.179E-09,1194,1.954E-13,528
536,ECE740_tb_channel_CTLE_ML_1,,-0.01957,-17.41,-17.09,-6.602,-21.58,-11.16,-9.11,-26.84,-21.21,-13.17,-35.51,-35.74,-18.86,-46.65,-52.79,0,0,0,1,2,0.000009489,0.00122,1.482E-09,673.9,3.792E-13,900.8
537,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-21.43,-42.87,-6.576,-8.99,-11.5,-9.087,-7.254,-5.599,-13.18,-8.578,-3.96,-18.89,-17.48,-15.97,0,0,0,2,2,0.000006649,0.002167,2.369E-09,54.02,7.21E-13,1073
538,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-9.971,-4.211,-6.581,-15.69,-7.722,-9.077,-18.16,-9.853,-13.14,-22.71,-15.01,-18.86,-29.97,-24.47,0,0,0,1,2,0.0000031,0.001384,1.369E-10,647.5,6.043E-13,167.3
539,ECE740_tb_channel_CTLE_ML_1,,-0.01957,-35.28,-32.39,-6.599,-41.86,-30.08,-9.11,-46.59,-39.48,-13.17,-54.19,-52.7,-18.87,-63.1,-67.53,0,0,0,1,2,0.00000872,0.001122,1.832E-09,1042,7.623E-13,1143
540,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-14.34,-19.25,-6.58,-14.56,-9.87,-9.073,-16.96,-11.98,-13.14,-20.9,-15.31,-18.84,-26.66,-19.59,0,0,0,1,2,0.000002395,0.002134,2.562E-09,464.6,7.373E-13,1085
541,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-9.08,-18.15,-6.587,-1.371,3.908,-9.103,-5.363,-1.391,-13.18,-12.95,-12.44,-18.88,-23.58,-28.12,0,0,0,2,2,0.000006748,0.001075,3.333E-10,259.4,7.948E-13,1293
542,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-6.705,-4.291,-6.58,-9.934,-1.287,-9.073,-12.45,-3.746,-13.14,-16.67,-8.015,-18.84,-22.98,-14.65,0,0,0,1,2,0.000002135,0.0008341,2.625E-09,956.9,9.405E-13,734.3
543,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-14.21,-15.94,-6.581,-16.02,-8.93,-9.076,-18.46,-10.93,-13.14,-22.73,-14.82,-18.86,-29.44,-21.31,0,0,0,1,2,0.000003015,0.001811,2.888E-09,523.1,5.581E-13,742.9
544,ECE740_tb_channel_CTLE_ML_1,,-0.01964,-12.76,-17.68,-6.592,-11.37,-1.921,-9.106,-15.46,-8.063,-13.18,-22.94,-19.67,-18.88,-33.5,-35.44,0,0,0,1,2,0.000006738,0.001952,9.837E-10,401.7,9.633E-13,1364
545,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-53.13,-38.27,-6.591,-56.45,-43.12,-9.099,-55.7,-45.13,-13.17,-57.07,-51.09,-18.88,-61.85,-61.44,0,0,0,1,2,0.000006155,0.002066,1.998E-09,1355,3.16E-13,12.94
546,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-0.1159,-0.01782,-6.585,2.154,11.5,-9.104,-1.553,7.139,-13.18,-8.793,-3.015,-18.89,-18.91,-17.72,0,0,0,2,2,0.000005648,0.000689,2.259E-09,648,4.31E-13,782.8
547,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-19.57,-39.2,-6.579,-17.35,-28.27,-9.068,-16.49,-24.06,-13.13,-15.31,-17.61,-18.8,-13.3,-8.52,0,0,0,2,2,0.000001899,0.002125,2.958E-09,81.68,5.394E-13,779.6
548,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-47.87,-37.42,-6.605,-55.66,-44.79,-9.111,-59.25,-53.52,-13.17,-64.39,-64.46,-18.87,-70.61,-76.68,0,0,0,1,2,0.000009328,0.002058,4.507E-10,1474,9.246E-13,368.8
549,ECE740_tb_channel_CTLE_ML_1,,-0.01956,-24.61,-25.4,-6.602,-28.44,-18.59,-9.111,-33.7,-28.38,-13.17,-42.29,-42.55,-18.87,-53.28,-59.31,0,0,0,1,2,0.000009202,0.00211,1.11E-09,474.2,8.761E-13,777.5
550,ECE740_tb_channel_CTLE_ML_1,,-0.01964,-17.42,-15.68,-6.587,-21.52,-12.52,-9.095,-24.63,-15.78,-13.17,-30.84,-25.02,-18.88,-40.48,-39.34,0,0,0,1,2,0.000005636,0.002053,1.48E-09,467.7,4.42E-13,415.2
551,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-23.08,-21.71,-6.581,-26.53,-16.11,-9.073,-29.07,-18.71,-13.14,-33.35,-23.48,-18.84,-39.73,-31.42,0,0,0,1,2,0.000002542,0.001024,1.562E-09,1071,8.229E-13,1320
552,ECE740_tb_channel_CTLE_ML_1,,-0.01982,-37.09,-31.07,-6.607,-55.74,-44.96,-9.11,-59.49,-53.88,-13.17,-64.57,-64.74,-18.87,-70.74,-76.87,0,0,0,1,2,0.00000927,0.002358,2.154E-09,1352,8.672E-13,880.4
553,ECE740_tb_channel_CTLE_ML_1,,-0.01979,-61.99,-58.57,-6.583,-55.73,-45.02,-9.073,-55.85,-45.02,-13.13,-55.76,-45.23,-18.83,-56.4,-47.01,0,0,0,1,2,0.000001844,0.002086,1.635E-09,1482,4.192E-13,1030
554,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-17.47,-8.704,-6.582,-23.6,-12.46,-9.079,-26.24,-15.13,-13.15,-30.99,-21.21,-18.87,-38.54,-32.04,0,0,0,1,2,0.000003647,0.0009322,1.528E-09,1029,6.499E-13,188.7
555,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-54.5,-52.63,-6.584,-57.55,-44.55,-9.083,-56.83,-44.26,-13.16,-56.8,-46.73,-18.87,-59.28,-53.65,0,0,0,1,2,0.000004174,0.002137,2.425E-09,1186,3.617E-13,1267
556,ECE740_tb_channel_CTLE_ML_1,,-0.01965,-56.92,-52.42,-6.589,-58.73,-45.22,-9.097,-58.1,-47.03,-13.17,-59.24,-52.66,-18.88,-63.4,-62.3,0,0,0,1,2,0.000005924,0.002373,2.731E-09,1079,6.488E-13,798.1
557,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-26.62,-22.22,-6.58,-31.82,-22.23,-9.073,-34.28,-24.41,-13.14,-38.41,-28.71,-18.84,-44.35,-35.55,0,0,0,1,2,0.000002355,0.001275,2.319E-09,1021,4.756E-13,508.9
558,ECE740_tb_channel_CTLE_ML_1,,-0.01976,-38.98,-39.94,-6.58,-42.4,-37.12,-9.069,-44.68,-39.4,-13.13,-48.01,-42.92,-18.82,-51.69,-47.28,0,0,0,1,2,0.000001013,0.002117,6.321E-11,1238,6.498E-13,1360
559,ECE740_tb_channel_CTLE_ML_1,,-0.0196,-46.46,-44.92,-6.594,-45.12,-34.22,-9.105,-48.43,-38.9,-13.17,-54.83,-50.86,-18.87,-63.1,-65.03,0,0,0,1,2,0.000007295,0.002481,2.08E-09,781.9,1.878E-13,862.2
560,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-28.94,-26.54,-6.582,-32.88,-20.82,-9.079,-35.53,-23.89,-13.15,-40.1,-30,-18.86,-47.11,-40.46,0,0,0,1,2,0.000003571,0.001088,8.409E-10,1101,9.586E-13,1353
561,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-13.86,-27.73,-6.575,-6.768,-7.048,-9.086,-7.62,-6.217,-13.17,-12.24,-11.21,-18.89,-20.07,-21.04,0,0,0,2,2,0.000006365,0.0007572,1.721E-09,172,2.714E-13,1260
562,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-44.26,-38.46,-6.604,-55.72,-44.46,-9.111,-59.14,-53,-13.17,-64.05,-63.69,-18.87,-70.14,-75.78,0,0,0,1,2,0.000009113,0.002167,7.555E-10,1348,8.84E-13,956.2
563,ECE740_tb_channel_CTLE_ML_1,,-0.01971,0.009916,1.272,-6.58,0.7842,10.42,-9.083,-1.903,7.953,-13.16,-7.55,1.166,-18.88,-16.31,-10.67,0,0,0,2,2,0.000003462,0.0005755,7.414E-10,992.8,3.002E-13,995.9
564,ECE740_tb_channel_CTLE_ML_1,,-0.01967,4.442,9.145,-6.581,0.8758,8.758,-9.094,-1.47,7.172,-13.17,-8.052,-1.525,-18.89,-18.06,-16.1,0,0,0,2,2,0.000005024,0.0005596,1.206E-09,784.1,2.103E-13,372.6
565,ECE740_tb_channel_CTLE_ML_1,,-0.02002,-53.38,-39.89,-6.608,-52.99,-42.24,-9.108,-53.31,-46.47,-13.17,-58.11,-56.65,-18.87,-66.21,-70.65,0,0,0,1,2,0.000008056,0.002471,1.338E-09,1390,3.543E-13,71.46
566,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-15.46,-30.92,-6.578,-8.602,-10.71,-9.085,-10.37,-11.74,-13.16,-14.74,-16.36,-18.88,-21.56,-24.18,0,0,0,2,2,0.000005894,0.001405,8.936E-10,99.6,5.487E-13,870.2
567,ECE740_tb_channel_CTLE_ML_1,,-0.01995,-31.11,-27.65,-6.607,-48.01,-36.18,-9.108,-52.57,-45.54,-13.17,-59.33,-58.05,-18.87,-67.49,-72.18,0,0,0,1,2,0.000008265,0.002422,1.102E-09,1392,3.722E-13,1218
568,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-2.7,-5.023,-6.603,1.64,11.54,-9.12,-4.428,1.96,-13.18,-13.68,-12.67,-18.87,-25.12,-30.06,0,0,0,2,2,0.000008287,0.0007621,5.912E-10,652.1,4.035E-13,1259
569,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-6.854,-11.95,-6.586,-2.358,5.832,-9.1,-5.84,1.655,-13.18,-12.47,-7.288,-18.89,-22.3,-21.17,0,0,0,1,2,0.000005237,0.001654,1.073E-09,390.6,9.715E-13,1274
570,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-13.76,-27.53,-6.582,-5.653,-4.781,-9.091,-8.823,-8.563,-13.17,-15.23,-17.26,-18.88,-25.15,-31.48,0,0,0,2,2,0.000005979,0.001256,5.149E-11,143.4,9.7E-13,1361
571,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-9.922,-10.12,-6.58,-12.01,-3.893,-9.072,-14.53,-6.382,-13.14,-18.76,-10.71,-18.84,-25.06,-17.46,0,0,0,1,2,0.000002138,0.0009881,1.902E-09,856.2,9.074E-13,1224
572,ECE740_tb_channel_CTLE_ML_1,,-0.01955,-24.79,-17.3,-6.603,-32.27,-21.93,-9.11,-37.67,-32.21,-13.17,-46.3,-46.56,-18.86,-57.07,-63.3,0,0,0,1,2,0.000009613,0.001128,1.072E-09,858.7,9.319E-13,354.4
573,ECE740_tb_channel_CTLE_ML_1,,-0.0196,-30.13,-28.21,-6.594,-35.43,-23.07,-9.106,-39.55,-30.78,-13.17,-46.95,-43.46,-18.87,-56.84,-59.13,0,0,0,1,2,0.000007523,0.001204,1.778E-09,899.2,5.063E-13,994.2
574,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-32.83,-65.66,-6.577,-25.24,-43.94,-9.072,-18.07,-27.16,-13.17,-15.12,-17.34,-18.88,-22.15,-25.49,0,0,0,2,2,0.000008192,0.001616,1.065E-09,19.83,1.224E-13,1380
575,ECE740_tb_channel_CTLE_ML_1,,-0.01958,-46.89,-32.69,-6.597,-53.46,-41.46,-9.109,-56.27,-48.22,-13.17,-60.8,-58.18,-18.87,-66.75,-69.99,0,0,0,1,2,0.00000811,0.001557,2.375E-09,1217,7.909E-13,62.09
576,ECE740_tb_channel_CTLE_ML_1,,-0.01957,-49.32,-41.17,-6.6,-44.19,-32.03,-9.11,-48.28,-40.55,-13.17,-55.77,-53.9,-18.87,-64.89,-69.03,0,0,0,1,2,0.000008624,0.001315,2.564E-09,1421,2.303E-13,578.4
577,ECE740_tb_channel_CTLE_ML_1,,-0.01962,-28.5,-15.25,-6.59,-35.66,-23.46,-9.099,-39.44,-29.52,-13.17,-46.2,-40.62,-18.88,-55.53,-55.5,0,0,0,1,2,0.000006395,0.001132,1.356E-09,1016,8.553E-13,28.72
578,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-32.91,-35.2,-6.584,-35.15,-24.24,-9.087,-38.03,-27.72,-13.16,-43.3,-35.4,-18.88,-51.44,-47.76,0,0,0,1,2,0.000004748,0.002106,1.775E-09,636.8,6.326E-13,1290
579,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-29.52,-25.57,-6.584,-35.31,-24.13,-9.085,-38.1,-26.81,-13.16,-43.16,-34.18,-18.88,-50.96,-46.35,0,0,0,1,2,0.00000454,0.001439,1.983E-09,861.1,3.407E-13,585.4
580,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-11.44,-14.9,-6.58,-15.33,-15.31,-9.07,-17.63,-17.32,-13.13,-21.56,-21.04,-18.82,-26.98,-25.96,0,0,0,1,2,0.000001457,0.002113,1.423E-09,544.6,4.248E-13,479.7
581,ECE740_tb_channel_CTLE_ML_1,,-0.01956,-54.69,-50.18,-6.603,-52.35,-41,-9.111,-56.68,-50.66,-13.17,-62.76,-62.6,-18.86,-69.54,-75.35,0,0,0,1,2,0.000009416,0.001998,1.768E-09,1163,6.052E-13,936.8
582,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-4.063,-7.968,-6.58,-2.483,1.831,-9.097,-3.954,1.615,-13.18,-8.533,-2.794,-18.89,-17.62,-15.02,0,0,0,2,2,0.000005893,0.002294,2.939E-09,187,7.473E-13,318.8
583,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-38.02,-39.35,-6.58,-41.22,-34.58,-9.07,-43.55,-36.88,-13.13,-47.09,-40.5,-18.82,-51.26,-45.05,0,0,0,1,2,0.000001635,0.002389,1.314E-09,918.8,7.455E-13,1353
584,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-18.07,-18.62,-6.58,-22.96,-19.81,-9.072,-24.5,-18.3,-13.13,-28.29,-20.22,-18.83,-34.44,-26.74,0,0,0,1,2,0.000002221,0.0009972,9.742E-10,986.1,5.417E-14,1230
585,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-12.09,-24.19,-6.582,-6.852,-7.199,-9.09,-9.792,-10.54,-13.17,-15.86,-18.57,-18.88,-25.11,-31.4,0,0,0,2,2,0.00000617,0.0007808,4.183E-10,147.5,7.618E-13,863.5
586,ECE740_tb_channel_CTLE_ML_1,,-0.01967,0.04012,0.06252,-6.586,-1.126,4.356,-9.099,-4.533,0.2665,-13.17,-11.07,-8.539,-18.88,-20.32,-21.45,0,0,0,2,2,0.000006341,0.000515,2.176E-09,385.8,8.891E-13,338.8
587,ECE740_tb_channel_CTLE_ML_1,,-0.01963,-37.49,-34,-6.588,-47.35,-34.51,-9.096,-50.24,-38.98,-13.17,-54.59,-47.76,-18.88,-60.49,-59.16,0,0,0,1,2,0.000005981,0.00135,2.537E-09,1034,3.072E-13,853.2
588,ECE740_tb_channel_CTLE_ML_1,,-0.01958,4.755,13.09,-6.595,-2.257,6.047,-9.112,-6.452,0.4913,-13.18,-14.29,-11.13,-18.88,-25.08,-27.17,0,0,0,1,2,0.000006716,0.001429,8.344E-10,435.3,8.465E-13,48.12
589,ECE740_tb_channel_CTLE_ML_1,,-0.01964,-25.04,-20.39,-6.586,-30.29,-18.74,-9.093,-33.46,-23.12,-13.17,-39.48,-32.62,-18.88,-48.76,-46.91,0,0,0,1,2,0.000005533,0.001505,1.632E-09,727.7,6.601E-13,436.6
590,ECE740_tb_channel_CTLE_ML_1,,-0.0199,-36.94,-29.07,-6.609,-53.78,-43.83,-9.11,-58.36,-53.76,-13.17,-64.54,-65.78,-18.86,-71.45,-78.69,0,0,0,1,2,0.000009819,0.002273,1.295E-09,1448,7.457E-13,612.2
591,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-28.25,-18.76,-6.581,-34.92,-24.77,-9.076,-37.52,-27.15,-13.14,-41.83,-32.03,-18.85,-48.12,-40.47,0,0,0,1,2,0.000003068,0.001507,1.682E-09,917.4,6.988E-13,76.62
592,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-2.78,-5.231,-6.577,-1.488,4.072,-9.072,-3.236,3.144,-13.14,-7.054,-0.245,-18.86,-13.13,-5.979,0,0,0,2,2,0.000002681,0.0008674,2.521E-09,564.9,2.984E-13,847.3
593,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-59.1,-56.68,-6.583,-61.64,-48.63,-9.079,-58.33,-45.65,-13.15,-56.93,-45.79,-18.86,-58.19,-50.49,0,0,0,1,2,0.000003372,0.002106,2.556E-09,1357,5.706E-13,1444
594,ECE740_tb_channel_CTLE_ML_1,,-0.01954,-48.09,-38.77,-6.604,-47.24,-36.39,-9.111,-51.85,-46.04,-13.17,-59.41,-59.53,-18.86,-67.91,-74.03,0,0,0,1,2,0.00000973,0.001572,2.281E-09,1164,3.236E-13,367.2
595,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-24.33,-24.93,-6.583,-31.17,-30.85,-9.083,-34.38,-32.08,-13.15,-40.34,-34.58,-18.87,-48.79,-43.22,0,0,0,1,2,0.00000422,0.001901,1.807E-09,590.9,3.144E-14,768.9
596,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-16.89,-33.79,-6.577,-8.428,-10.35,-9.079,-10.32,-11.62,-13.16,-15.17,-17.2,-18.88,-23.01,-27.14,0,0,0,2,2,0.000004989,0.001496,4.302E-10,115.8,4.612E-13,1277
597,ECE740_tb_channel_CTLE_ML_1,,-0.01964,-24.37,-21.59,-6.587,-28.68,-16.51,-9.095,-31.97,-21.56,-13.17,-38.21,-31.77,-18.88,-47.77,-46.7,0,0,0,1,2,0.000005781,0.001175,6.818E-10,860.6,6.384E-13,790.6
598,ECE740_tb_channel_CTLE_ML_1,,-0.01961,-39.96,-28.47,-6.591,-49.49,-36.67,-9.102,-52.75,-42.69,-13.17,-57.11,-51.94,-18.88,-62.92,-63.52,0,0,0,1,2,0.000006665,0.001414,2.69E-10,1110,7.206E-13,158.5
599,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-7.621,-13.07,-6.589,-2.599,6.548,-9.107,-6.574,1.393,-13.18,-13.95,-9.313,-18.89,-24.25,-24.3,0,0,0,1,2,0.00000608,0.001525,1.528E-09,426.9,6.691E-13,1342
