Point,Test,Output,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,"dB20(VF(""/VACcon_p_1""))","dB20(VF(""/VACout_p_1""))","dB20(VF(""/VACout_p_2""))",Stage 1 Region,Stage 2 Region,fW,current,ind,Rd,Cs,Rs
517,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-5.796,-11.51,-6.581,-2.864,0.9938,-9.09,-5.72,-2.075,-13.17,-11.74,-9.815,-18.88,-21.17,-22.89,0,0,0,2,2,0.000005098,0.001761,3.527E-10,217.5,8.422E-13,523.8
518,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-22.41,-10.88,-6.584,-29.27,-17.81,-9.085,-32.43,-21.44,-13.16,-38.03,-29.16,-18.88,-46.42,-42.09,0,0,0,1,2,0.000004548,0.0008032,6.313E-10,1254,1.803E-13,105.9
519,ECE740_tb_channel_CTLE_ML_1,,-0.01955,-55.98,-46.51,-6.605,-49.31,-38.35,-9.111,-54.23,-48.66,-13.17,-61.53,-61.87,-18.86,-69.47,-75.84,0,0,0,1,2,0.00000979,0.001663,1.06E-09,1425,4.888E-13,461.4
520,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-46.93,-43.64,-6.592,-50.92,-37.23,-9.1,-53.55,-42.81,-13.17,-57.95,-52.2,-18.88,-63.94,-63.95,0,0,0,1,2,0.000006286,0.00226,1.407E-09,1281,3.902E-13,1161
521,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-15.34,-30.71,-6.578,-11.66,-16.83,-9.074,-12.35,-15.73,-13.14,-13.23,-13.48,-18.88,-15.93,-12.82,0,0,0,2,2,0.00000455,0.0007915,1.678E-09,90.79,6.038E-13,666
522,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-1.379,6.07,-6.58,-7.482,0.844,-9.071,-9.792,-1.05,-13.13,-13.99,-5.365,-18.83,-20.38,-12.81,0,0,0,1,2,0.000001711,0.0005565,1.127E-09,1336,3.26E-13,177.9
523,ECE740_tb_channel_CTLE_ML_1,,-0.01964,-34.77,-29.21,-6.587,-39.23,-32.05,-9.094,-40.81,-31.87,-13.17,-45.65,-38.41,-18.88,-53.93,-52.17,0,0,0,1,2,0.000005718,0.001063,1.357E-09,1204,5.284E-14,692.9
524,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-12.8,-9.219,-6.583,-17.57,-9.396,-9.083,-20.2,-11.79,-13.16,-25.28,-18.26,-18.88,-33.59,-30.05,0,0,0,1,2,0.000004066,0.001764,2.173E-10,522.4,5.429E-13,281.4
525,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-30.05,-33.24,-6.58,-33.38,-30.71,-9.069,-35.77,-32.99,-13.13,-39.68,-37.01,-18.82,-44.87,-42.71,0,0,0,1,2,0.000001016,0.00177,3.768E-10,1056,3.187E-13,1286
526,ECE740_tb_channel_CTLE_ML_1,,-0.0199,-46.19,-42.34,-6.589,-53.77,-44.82,-9.077,-54.82,-45.75,-13.14,-55.6,-46.66,-18.83,-56.52,-48.18,0,0,0,1,2,0.000001443,0.002414,1.949E-09,1411,4.73E-13,735.7
527,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-29.41,-28.42,-6.58,-34.2,-28.32,-9.07,-36.54,-30.2,-13.13,-40.46,-34.02,-18.82,-45.76,-39.44,0,0,0,1,2,0.000001501,0.001699,1.743E-09,965.8,2.842E-13,691.9
528,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-5.274,-8.025,-6.58,-11.84,-14.6,-9.07,-14.35,-17.12,-13.13,-18.48,-21.33,-18.82,-24.45,-27.58,0,0,0,2,2,0.000001402,0.002118,3.793E-11,450,1.646E-13,28.24
529,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-7.342,-12.66,-6.58,-5.493,-1.165,-9.081,-7.949,-3.4,-13.16,-12.47,-7.971,-18.88,-19.67,-15.71,0,0,0,2,2,0.000003604,0.002459,1.357E-09,293,8.277E-13,679.5
530,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-9.563,-13.61,-6.58,-9.281,-3.637,-9.073,-11.81,-6.167,-13.14,-16.14,-10.74,-18.84,-22.72,-18.26,0,0,0,1,2,0.000002161,0.001444,9.531E-11,578.1,8.536E-13,1452
531,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-1.308,-2.388,-6.58,-6.138,-5.457,-9.082,-7.798,-6.18,-13.16,-12.66,-11.59,-18.88,-21.3,-22.93,0,0,0,2,2,0.000004469,0.002432,2.944E-10,183.5,4.705E-13,122.8
532,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-19.58,-15.53,-6.583,-25.01,-15.79,-9.083,-27.59,-16.89,-13.16,-32.63,-23.35,-18.87,-40.81,-35.54,0,0,0,1,2,0.000004319,0.0011,2.21E-09,877.2,1.843E-13,563.8
533,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-25.89,-51.8,-6.576,-17,-27.52,-9.073,-16.35,-23.74,-13.15,-16.36,-19.76,-18.87,-18.47,-18.19,0,0,0,2,2,0.000004684,0.002075,9.444E-10,36.19,4.572E-13,1094
534,ECE740_tb_channel_CTLE_ML_1,,-0.01963,0.957,2.186,-6.606,1.621,11.1,-9.121,-4.594,1.231,-13.18,-13.82,-13.29,-18.87,-24.88,-29.88,0,0,0,2,2,0.000008785,0.0007327,2.542E-09,627.9,4.575E-13,672.4
535,ECE740_tb_channel_CTLE_ML_1,,-0.01957,-56.45,-48.59,-6.603,-54.75,-43.36,-9.111,-58.31,-52.05,-13.17,-63.41,-62.95,-18.87,-69.58,-75.11,0,0,0,1,2,0.000009199,0.002035,1.087E-09,1188,7.759E-13,521.6
536,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-34.76,-32.49,-6.58,-39.1,-29.84,-9.071,-41.5,-32.24,-13.13,-45.24,-36.14,-18.82,-49.92,-41.44,0,0,0,1,2,0.000001744,0.001438,1.957E-09,1216,9.62E-13,1185
537,ECE740_tb_channel_CTLE_ML_1,,-0.01958,-20.72,-28.07,-6.603,-19.75,-10.54,-9.112,-25.17,-20.38,-13.17,-33.9,-34.66,-18.87,-44.98,-51.19,0,0,0,1,2,0.00000933,0.002494,1.439E-09,350.4,6.52E-13,1484
538,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-2.448,-3.444,-6.581,-1.052,7.147,-9.08,-3.689,4.513,-13.15,-8.456,-0.5851,-18.87,-16.02,-9.367,0,0,0,2,2,0.000003116,0.0009366,2.047E-09,652.5,9.133E-13,1011
539,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-22.79,-20.81,-6.58,-26.55,-16.48,-9.071,-29.04,-18.95,-13.13,-33.18,-23.42,-18.82,-39.13,-30.52,0,0,0,1,2,0.00000182,0.000787,1.002E-09,1410,5.105E-13,1327
540,ECE740_tb_channel_CTLE_ML_1,,-0.01961,-48.44,-37.94,-6.592,-43.42,-33.12,-9.102,-43.18,-34.18,-13.17,-47.67,-42.77,-18.88,-56.6,-57.41,0,0,0,1,2,0.000006799,0.001822,2.096E-09,1167,9.263E-14,245.2
541,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-19.23,-19.13,-6.58,-22.62,-15.57,-9.071,-25.11,-18.05,-13.13,-29.26,-22.41,-18.83,-35.29,-29.22,0,0,0,1,2,0.000001793,0.001327,3.759E-10,851.2,8.245E-13,927.8
542,ECE740_tb_channel_CTLE_ML_1,,-0.0196,-18.29,-17.35,-6.596,-21.88,-10.49,-9.108,-26.39,-18.76,-13.17,-34.36,-31.99,-18.87,-45.16,-48.42,0,0,0,1,2,0.000008032,0.001154,2.294E-09,736.6,6.805E-13,953.1
543,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-23.57,-15.79,-6.583,-29.96,-20.6,-9.083,-32.68,-23.27,-13.16,-37.66,-29.59,-18.87,-45.59,-40.74,0,0,0,1,2,0.000004172,0.002088,1.725E-09,587.1,9.107E-13,94.96
544,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-39.67,-35.81,-6.58,-45.14,-36.72,-9.07,-47.29,-38.76,-13.13,-50.25,-41.72,-18.82,-53.32,-44.96,0,0,0,1,2,0.000001691,0.002109,2.644E-09,1117,7.606E-13,527.1
545,ECE740_tb_channel_CTLE_ML_1,,-0.01964,3.32,6.981,-6.584,-2.875,1.208,-9.093,-4.927,-0.2126,-13.18,-9.485,-4.693,-18.9,-17.93,-15.47,0,0,0,2,2,0.000005521,0.00196,2.256E-09,233.5,5.091E-13,48.11
546,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-34.99,-36.57,-6.581,-37.95,-28.88,-9.074,-40.39,-31.07,-13.14,-44.4,-35.32,-18.85,-49.94,-41.99,0,0,0,1,2,0.000002756,0.002093,2.155E-09,779,4.535E-13,1229
547,ECE740_tb_channel_CTLE_ML_1,,-0.01961,-41.03,-35.81,-6.592,-49.91,-37.08,-9.104,-52.83,-43.34,-13.17,-57.47,-53.07,-18.88,-63.55,-64.97,0,0,0,1,2,0.000006981,0.001617,6.538E-11,967.3,7.437E-13,632.1
548,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-38.43,-37.66,-6.58,-43.08,-33.41,-9.072,-45.34,-35.47,-13.13,-48.69,-39.19,-18.83,-52.59,-44.49,0,0,0,1,2,0.000002145,0.001667,3.582E-10,1120,3.673E-13,1206
549,ECE740_tb_channel_CTLE_ML_1,,-0.01956,-42.96,-38.29,-6.6,-53.23,-40.74,-9.11,-56.3,-48.72,-13.17,-60.82,-59.06,-18.87,-66.71,-70.92,0,0,0,1,2,0.000008717,0.001023,2.722E-09,1376,3.385E-13,1037
550,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-24.36,-23.95,-6.585,-27.51,-16.86,-9.089,-30.5,-20.67,-13.16,-36.09,-28.92,-18.88,-44.99,-42.35,0,0,0,1,2,0.000004915,0.001776,8.556E-10,614.2,8.218E-13,783.8
551,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-9.983,-19.87,-6.58,-16.48,-26.31,-9.068,-18.8,-28.45,-13.13,-22.19,-31.2,-18.81,-25.67,-32.61,0,0,0,2,2,0.00000158,0.001825,9.748E-10,208.2,1.057E-14,380.8
552,ECE740_tb_channel_CTLE_ML_1,,-0.01956,-27.99,-25.23,-6.601,-36.29,-24.83,-9.109,-41.34,-35.06,-13.17,-49.54,-49.23,-18.86,-59.46,-65.27,0,0,0,1,2,0.00000945,0.0006713,1.082E-09,1375,2.374E-13,1366
553,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-10.73,-19.22,-6.579,-13.6,-18.1,-9.068,-14.49,-17.16,-13.13,-17.67,-19.34,-18.82,-22.37,-23.02,0,0,0,2,2,0.000001297,0.00189,1.582E-09,508.2,7.402E-14,1203
554,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-2.1,-4.003,-6.579,-5.813,-4.851,-9.077,-7.163,-5.039,-13.15,-9.56,-5.661,-18.89,-14.35,-8.545,0,0,0,2,2,0.000003826,0.002368,2.067E-09,184.1,8.561E-13,126.6
555,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-46.79,-42.15,-6.585,-55.27,-42.51,-9.088,-55.71,-44.18,-13.16,-56.81,-48.54,-18.88,-60.32,-57.02,0,0,0,1,2,0.000004834,0.002337,5.99E-10,948.5,7.64E-13,634.6
556,ECE740_tb_channel_CTLE_ML_1,,-0.01963,-15.94,-15.04,-6.589,-20.42,-11.37,-9.099,-23.77,-13.7,-13.17,-30.46,-25.04,-18.88,-40.62,-41.06,0,0,0,1,2,0.000006704,0.0007983,2.658E-09,1003,1.067E-13,1204
557,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-25.69,-51.39,-6.58,-16.8,-27.11,-9.084,-19.5,-30.03,-13.16,-25.13,-37.26,-18.87,-34.31,-49.99,0,0,0,2,2,0.000005909,0.001311,2.095E-11,36.55,8.987E-13,1335
558,ECE740_tb_channel_CTLE_ML_1,,-0.01962,-31.67,-34.29,-6.589,-34.5,-23.43,-9.099,-37.98,-28.61,-13.17,-44.57,-39.61,-18.88,-54.15,-54.74,0,0,0,1,2,0.000006321,0.002095,7.066E-10,580.5,4.295E-13,1163
559,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-13.2,-26.35,-6.58,-17.45,-28.26,-9.068,-19.54,-29.97,-13.13,-22.82,-32.46,-18.81,-26.25,-33.71,0,0,0,2,2,0.000001057,0.001418,1.379E-09,228.7,3.917E-13,438.2
560,ECE740_tb_channel_CTLE_ML_1,,-0.01963,-33.6,-23.49,-6.589,-39.23,-29.84,-9.098,-40.28,-32.5,-13.17,-42.69,-38.44,-18.88,-47.54,-48.46,0,0,0,1,2,0.000006143,0.001341,1.077E-10,991.2,5.808E-15,189.6
561,ECE740_tb_channel_CTLE_ML_1,,-0.01964,-31.1,-25.46,-6.588,-35.76,-29.72,-9.094,-36.61,-29.88,-13.17,-40.45,-34.32,-18.88,-48.2,-46.65,0,0,0,1,2,0.000005758,0.0008743,2.316E-09,1296,2.565E-14,739.7
562,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-12.98,-25.09,-6.58,-15.09,-22.16,-9.069,-17.57,-24.63,-13.13,-21.66,-28.79,-18.82,-27.5,-34.89,0,0,0,2,2,0.000001377,0.002112,1.323E-10,317.1,8.863E-13,1169
563,ECE740_tb_channel_CTLE_ML_1,,-0.01961,-38.82,-25.97,-6.591,-47.25,-34.59,-9.101,-51.23,-41.05,-13.17,-56.31,-50.88,-18.88,-62.47,-62.7,0,0,0,1,2,0.000006642,0.001285,2.141E-09,1168,6.145E-13,91.91
564,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-30.25,-32.88,-6.583,-32.98,-24.36,-9.082,-35.56,-26.13,-13.15,-40.39,-32.34,-18.87,-48.03,-43.57,0,0,0,1,2,0.000004063,0.002211,8.305E-10,591.1,2.82E-13,1073
565,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-9.212,-17.39,-6.579,-8.947,-9.863,-9.071,-11.16,-11.79,-13.13,-14.46,-14.32,-18.83,-18.02,-15.67,0,0,0,2,2,0.00000196,0.002408,1.926E-09,318.8,8.237E-13,892
566,ECE740_tb_channel_CTLE_ML_1,,-0.01959,-31.5,-29.5,-6.595,-36.45,-24.13,-9.106,-40.68,-32.17,-13.17,-48.14,-44.92,-18.87,-57.92,-60.55,0,0,0,1,2,0.000007657,0.001142,1.238E-09,964.4,7.527E-13,1190
567,ECE740_tb_channel_CTLE_ML_1,,-0.01956,-40.83,-40.86,-6.6,-54.5,-43.08,-9.11,-57.64,-50.5,-13.17,-61.59,-60.39,-18.87,-67.18,-71.98,0,0,0,1,2,0.000008692,0.002124,1.11E-09,699.3,2.925E-13,989.7
568,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-37.63,-35.96,-6.581,-41.91,-31.08,-9.075,-44.3,-33.57,-13.14,-48.02,-38.08,-18.85,-52.86,-45.18,0,0,0,1,2,0.000002951,0.001806,1.236E-09,960.7,7.47E-13,1023
569,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-5.439,-1.761,-6.585,-9.032,0.8285,-9.092,-12.15,-2.861,-13.17,-18.18,-11.34,-18.88,-27.62,-25.17,0,0,0,1,2,0.000004925,0.00124,9.83E-10,603.9,7.298E-13,376.6
570,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-51.15,-46.52,-6.592,-56.36,-42.66,-9.1,-57.44,-46.85,-13.17,-59.83,-54.18,-18.88,-64.59,-64.66,0,0,0,1,2,0.000006335,0.002204,1.582E-09,1289,6.389E-13,992.3
571,ECE740_tb_channel_CTLE_ML_1,,-0.01964,-45.4,-43.26,-6.587,-57.55,-43.73,-9.093,-56.71,-44.79,-13.17,-57.39,-49.76,-18.88,-61.2,-59.13,0,0,0,1,2,0.000005545,0.001302,5.456E-11,1308,3.562E-13,1431
572,ECE740_tb_channel_CTLE_ML_1,,-0.01956,-37.6,-34.76,-6.6,-50.67,-38.9,-9.11,-54.75,-47.7,-13.17,-60.06,-58.87,-18.87,-66.34,-71.17,0,0,0,1,2,0.000008843,0.001382,9.855E-10,930.7,3.332E-13,884.2
573,ECE740_tb_channel_CTLE_ML_1,,-0.01963,-55.33,-47.15,-6.593,-51.86,-38.84,-9.104,-54.51,-44.85,-13.17,-59.14,-54.74,-18.88,-65.25,-66.61,0,0,0,1,2,0.000007017,0.002312,2.751E-09,1111,4.648E-13,407.3
574,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-24.93,-23.23,-6.581,-31.27,-29.55,-9.075,-33.18,-31.38,-13.14,-35.66,-33.62,-18.85,-39,-36.28,0,0,0,1,2,0.000002896,0.001395,2.473E-09,850.1,3.723E-15,741.8
575,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-6.565,-13.07,-6.58,-12.78,-18.93,-9.068,-14.31,-19.51,-13.12,-15.4,-17.7,-18.8,-14.34,-10.56,0,0,0,2,2,0.000002096,0.001673,2.371E-09,209.5,3.469E-14,284
576,ECE740_tb_channel_CTLE_ML_1,,-0.01958,-49.56,-42.29,-6.598,-44.31,-32.83,-9.109,-47.91,-39.89,-13.17,-55.12,-52.88,-18.87,-64.26,-68.07,0,0,0,1,2,0.000008195,0.001918,4.035E-11,1081,2.17E-13,489.3
577,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-8.343,-16.67,-6.581,-5.385,-4.172,-9.116,-7.349,-5.343,-13.17,-16.09,-18.82,-18.87,-26.33,-33.67,0,0,0,2,2,0.000009944,0.001566,1.448E-09,179.2,2.175E-13,660.8
578,ECE740_tb_channel_CTLE_ML_1,,-0.0196,-52.04,-46.86,-6.601,-57.13,-45.04,-9.11,-59.45,-52.25,-13.17,-63.36,-61.85,-18.87,-68.99,-73.43,0,0,0,1,2,0.000008619,0.001787,1.994E-09,1473,9.983E-13,1468
579,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-21.88,-43.79,-6.578,-20.48,-34.43,-9.066,-15.96,-22.9,-13.12,-12.4,-11.78,-18.81,-8.025,0.9697,0,0,0,2,2,0.000002892,0.0007678,2.733E-09,31.58,1.655E-13,308.3
580,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-4.556,-9.027,-6.577,-7.782,-8.953,-9.068,-6.839,-4.611,-13.14,-8.421,-3.44,-18.88,-15.03,-10.1,0,0,0,2,2,0.000003992,0.001215,1.792E-09,315.1,9.515E-14,608.5
581,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-13.39,-26.75,-6.575,-3.739,-0.9112,-9.097,-5.735,-2.184,-13.18,-12.83,-12.15,-18.88,-22.95,-26.7,0,0,0,2,2,0.000006635,0.001601,7.08E-10,193.1,3.227E-13,1435
582,ECE740_tb_channel_CTLE_ML_1,,-0.01963,-0.1413,7.142,-6.591,-4.763,7.28,-9.104,-8.812,1.064,-13.18,-16.15,-10.68,-18.88,-26.67,-26.81,0,0,0,1,2,0.000006305,0.0005405,1.598E-09,1201,5.188E-13,454.6
583,ECE740_tb_channel_CTLE_ML_1,,-0.01962,-37.65,-39.53,-6.59,-41.16,-29.39,-9.1,-44.6,-34.97,-13.17,-50.82,-45.46,-18.88,-59.19,-59,0,0,0,1,2,0.000006383,0.002419,2.553E-09,606.2,6.823E-13,1198
584,ECE740_tb_channel_CTLE_ML_1,,-0.01956,-27.81,-25.64,-6.601,-33.02,-22.1,-9.11,-38.15,-31.91,-13.17,-46.55,-45.95,-18.87,-57.17,-62.48,0,0,0,1,2,0.000009087,0.001174,1.297E-09,852.6,9.697E-13,1083
585,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-29.73,-28.94,-6.58,-33.29,-23.88,-9.073,-35.8,-26.44,-13.14,-39.94,-31.01,-18.84,-45.86,-38.35,0,0,0,1,2,0.000002403,0.001547,7.527E-10,911.8,9.624E-13,1192
586,ECE740_tb_channel_CTLE_ML_1,,-0.01965,-48.75,-46.99,-6.585,-56.88,-43.4,-9.09,-56.48,-44.62,-13.17,-57.21,-49.05,-18.88,-60.77,-57.85,0,0,0,1,2,0.00000511,0.001846,6.612E-10,1107,6.622E-13,1404
587,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-7.881,-15.55,-6.583,-3.855,-0.6181,-9.119,-6.799,-3.162,-13.17,-16.53,-18.75,-18.87,-28.23,-36.59,0,0,0,2,2,0.000009774,0.00161,4.891E-10,294.2,1.547E-13,1071
588,ECE740_tb_channel_CTLE_ML_1,,-0.01964,-35.88,-32.89,-6.586,-41.3,-29.55,-9.093,-44.29,-33.75,-13.17,-49.65,-42.37,-18.88,-57.25,-54.69,0,0,0,1,2,0.000005405,0.002251,2.694E-09,679.6,8.008E-13,568.4
589,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-22.55,-24.34,-6.58,-25.7,-21.04,-9.071,-28.19,-23.51,-13.13,-32.33,-27.83,-18.83,-38.31,-34.53,0,0,0,1,2,0.000001852,0.002143,4.538E-11,632.2,8.973E-13,791.7
590,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-11.02,-22.13,-6.58,-17.32,-28.16,-9.068,-19.11,-29.24,-13.13,-21.11,-29.13,-18.81,-22.44,-26.08,0,0,0,2,2,0.000001032,0.0007886,1.815E-09,152.5,6.804E-13,20.41
591,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-38.06,-36.32,-6.581,-43,-36.86,-9.077,-44.81,-35.33,-13.14,-48.41,-37.79,-18.86,-53.22,-45.43,0,0,0,1,2,0.000003224,0.001069,2.134E-11,1417,5.06E-14,1455
592,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-17.41,-35,-6.58,-22.11,-37.89,-9.068,-24.29,-39.75,-13.13,-27.44,-41.99,-18.81,-30.6,-42.65,0,0,0,2,2,0.000001263,0.001816,9.12E-10,131,8.446E-13,306.9
593,ECE740_tb_channel_CTLE_ML_1,,-0.01961,-4.19,-1.75,-6.599,-6.819,3.653,-9.112,-11.71,-4.395,-13.18,-19.98,-17.54,-18.87,-30.85,-33.84,0,0,0,1,2,0.000007763,0.001154,2.109E-09,594.8,9.704E-13,557.3
594,ECE740_tb_channel_CTLE_ML_1,,-0.01961,-47.97,-44.14,-6.591,-37.98,-30.75,-9.101,-39.47,-30.22,-13.17,-45.21,-39.73,-18.88,-54.78,-55.33,0,0,0,1,2,0.000006664,0.002027,1.718E-09,1008,7.053E-14,791
595,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-7.929,-15.71,-6.583,-14.62,-22.48,-9.082,-17.47,-25.54,-13.15,-22.58,-31.33,-18.86,-30.19,-40.43,0,0,0,2,2,0.000007525,0.001159,1.792E-09,385.2,1.207E-15,1411
596,ECE740_tb_channel_CTLE_ML_1,,-0.01964,-57.26,-52.51,-6.589,-58.34,-44.3,-9.097,-57.86,-46.56,-13.17,-59.13,-52.49,-18.88,-63.38,-62.36,0,0,0,1,2,0.000006,0.001805,2.05E-09,1351,6.892E-13,1059
597,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-7.535,-15.1,-6.579,-8.295,-10.1,-9.071,-10.46,-11.94,-13.13,-14.38,-15.75,-18.83,-19.9,-21.13,0,0,0,2,2,0.000002758,0.0006027,6.484E-10,220.7,5.881E-13,477.2
598,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-44.19,-40.88,-6.584,-40.18,-33.83,-9.085,-40.66,-31.12,-13.16,-44.77,-35.02,-18.88,-52.11,-46.98,0,0,0,1,2,0.000004479,0.0017,2.142E-09,1120,5.832E-14,910.7
599,ECE740_tb_channel_CTLE_ML_1,,-0.01955,-42.41,-35.93,-6.603,-46.93,-36.56,-9.111,-51.35,-45.24,-13.17,-58.68,-58.54,-18.86,-67.01,-72.96,0,0,0,1,2,0.000009409,0.001809,5.371E-10,875.2,2.41E-13,449
600,ECE740_tb_channel_CTLE_ML_1,,-0.01962,-30.32,-28.13,-6.59,-34.71,-21.79,-9.1,-38.32,-28.19,-13.17,-45.01,-39.55,-18.88,-54.5,-54.67,0,0,0,1,2,0.000006521,0.001028,1.622E-09,1058,7.94E-13,1328
601,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-46.5,-35.09,-6.585,-54.9,-41.63,-9.088,-55.78,-43.55,-13.16,-56.81,-47.95,-18.88,-60.24,-56.47,0,0,0,1,2,0.000004833,0.001715,8.627E-10,1267,6.234E-13,165.7
602,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-11.15,-6.826,-6.581,-15.65,-6.147,-9.074,-18.18,-8.612,-13.14,-22.55,-13.43,-18.84,-29.22,-21.66,0,0,0,1,2,0.000002523,0.0008936,9.859E-10,975.7,6.487E-13,491.6
603,ECE740_tb_channel_CTLE_ML_1,,-0.01965,-46.52,-32.76,-6.586,-51.63,-38.65,-9.092,-51.9,-40.65,-13.17,-53.36,-45.74,-18.88,-57.87,-55.37,0,0,0,1,2,0.000005319,0.001908,1.846E-09,1164,1.477E-13,26.82
604,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-35.86,-36.66,-6.58,-39.65,-34.19,-9.069,-41.99,-36.48,-13.13,-45.58,-40.05,-18.82,-49.79,-44.31,0,0,0,1,2,0.000001014,0.001602,2.575E-09,1325,5.155E-13,1424
605,ECE740_tb_channel_CTLE_ML_1,,-0.01954,-41.79,-34.55,-6.604,-53.83,-42.89,-9.111,-57.76,-52,-13.17,-62.67,-62.83,-18.86,-68.69,-74.92,0,0,0,1,2,0.000009676,0.001407,1.495E-10,1043,4.105E-13,484.2
606,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-5.055,-10.12,-6.58,-2.138,2.252,-9.095,-4.64,-0.04598,-13.18,-10.51,-7.428,-18.89,-19.32,-19.39,0,0,0,2,2,0.000006285,0.0005442,2.7E-09,331.8,4.091E-13,729.6
607,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-29.49,-29.54,-6.583,-35.42,-27.92,-9.082,-38.02,-27.64,-13.15,-42.72,-32.72,-18.87,-49.87,-43.48,0,0,0,1,2,0.00000408,0.001484,2.827E-09,821.3,1.21E-13,1053
608,ECE740_tb_channel_CTLE_ML_1,,-0.01968,0.04196,0.2435,-6.579,-4.331,-1.917,-9.086,-4.557,0.4862,-13.18,-9.574,-4.776,-18.89,-19.65,-19.43,0,0,0,2,2,0.000006029,0.0009237,1.754E-09,456.3,8.758E-14,487.8
609,ECE740_tb_channel_CTLE_ML_1,,-0.0196,-33.21,-27.55,-6.593,-41.19,-28.54,-9.105,-45.11,-35.95,-13.17,-51.9,-48.02,-18.87,-60.5,-62.49,0,0,0,1,2,0.000007343,0.001129,8.319E-10,1053,4.755E-13,619.3
610,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-10.8,-10.98,-6.581,-12.8,-4.196,-9.075,-15.36,-6.721,-13.14,-19.8,-11.55,-18.85,-26.69,-19.76,0,0,0,1,2,0.000002737,0.001137,1.288E-09,744,7.082E-13,940.2
611,ECE740_tb_channel_CTLE_ML_1,,-0.01965,-34.38,-23.84,-6.586,-42.46,-29.82,-9.091,-45.67,-34.13,-13.17,-50.7,-42.81,-18.88,-57.57,-54.94,0,0,0,1,2,0.000005311,0.001205,1.048E-09,1136,5.074E-13,188.6
612,ECE740_tb_channel_CTLE_ML_1,,-0.01959,-50.82,-45.95,-6.595,-58.72,-45.65,-9.107,-58.83,-49.87,-13.17,-61.2,-57.65,-18.87,-66.22,-68.53,0,0,0,1,2,0.000007569,0.001728,1.98E-09,1173,7.351E-13,895
